Feature,Importance
logarithm_glcm_DifferenceVariance,0.0002272287038278
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.0002267056012742
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.0002262440212929
gradient_glszm_LowGrayLevelZoneEmphasis,0.0002261155978216
wavelet-HLL_firstorder_InterquartileRange,0.0002248278136076
log-sigma-5-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.0002247879049835
wavelet-LLL_glcm_Imc2,0.0002247249478184
log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,0.0002226093200763
log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.0002220526618072
exponential_firstorder_Maximum,0.0002217742580064
log-sigma-1-0-mm-3D_glcm_Correlation,0.000220601029386
lbp-2D_glszm_LargeAreaEmphasis,0.0002189685205922
log-sigma-5-0-mm-3D_gldm_LargeDependenceEmphasis,0.0002182120371593
wavelet-HLH_firstorder_InterquartileRange,0.000217451402162
logarithm_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002170935193374
original_glszm_SmallAreaEmphasis,0.0002170597361989
original_firstorder_Maximum,0.0002169086726796
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0002168996528046
logarithm_glcm_JointAverage,0.0002164685220859
wavelet-LHL_glrlm_ShortRunEmphasis,0.0002156033598763
log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.0002154342175166
logarithm_glszm_ZonePercentage,0.0002148403752424
lbp-2D_glrlm_RunEntropy,0.0002147064954901
square_firstorder_Range,0.0002136245166186
log-sigma-3-0-mm-3D_glcm_MCC,0.0002123585020144
wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.0002122969421513
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.000211385832376
logarithm_glcm_Idm,0.0002113103894712
wavelet-HHH_firstorder_Kurtosis,0.0002101761284337
wavelet-LLL_glszm_ZoneEntropy,0.0002100321471019
wavelet-HLL_firstorder_MeanAbsoluteDeviation,0.0002100206772784
wavelet-LHH_glrlm_GrayLevelVariance,0.000209040263639
squareroot_glrlm_HighGrayLevelRunEmphasis,0.0002090077979654
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.0002088693178858
lbp-3D-k_glszm_LargeAreaHighGrayLevelEmphasis,0.0002085476524361
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.0002084322925093
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0002080742164912
log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.0002072318594358
squareroot_glszm_SmallAreaEmphasis,0.0002072292431036
square_glrlm_GrayLevelNonUniformityNormalized,0.0002071473899412
logarithm_glcm_Imc1,0.0002070208929897
log-sigma-2-0-mm-3D_firstorder_Uniformity,0.0002068609030417
lbp-2D_firstorder_Mean,0.0002067752360785
log-sigma-1-0-mm-3D_firstorder_InterquartileRange,0.0002067041437242
original_firstorder_RootMeanSquared,0.0002066929769601
exponential_glrlm_LongRunHighGrayLevelEmphasis,0.0002065854406579
logarithm_glrlm_RunLengthNonUniformityNormalized,0.000206157521619
wavelet-LLH_glcm_Contrast,0.0002054991330195
squareroot_firstorder_InterquartileRange,0.0002054438613823
wavelet-HLH_glrlm_RunEntropy,0.0002050598869493
original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0002046817211081
lbp-3D-m1_glszm_ZonePercentage,0.0002045704403391
log-sigma-5-0-mm-3D_firstorder_Range,0.0002045307775539
exponential_firstorder_90Percentile,0.0002042660316477
lbp-3D-m1_gldm_DependenceNonUniformityNormalized,0.0002036444288664
wavelet-LHH_firstorder_Maximum,0.0002034221477089
wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.0002029255141879
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.0002018357756489
squareroot_glrlm_ShortRunLowGrayLevelEmphasis,0.000201558434234
log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformity,0.0002007968892087
logarithm_gldm_HighGrayLevelEmphasis,0.0002006095093591
logarithm_ngtdm_Strength,0.0002005349591309
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.0001999419902991
wavelet-HLL_firstorder_Skewness,0.0001999076432646
wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.0001996003009223
log-sigma-5-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0001991130033705
wavelet-HHL_glcm_JointEntropy,0.0001981063376155
lbp-2D_glrlm_GrayLevelNonUniformity,0.0001976904170652
wavelet-LHH_glcm_Idmn,0.0001971151378266
squareroot_glcm_Autocorrelation,0.0001964161259503
log-sigma-5-0-mm-3D_firstorder_Skewness,0.0001963412268042
wavelet-HHL_gldm_LowGrayLevelEmphasis,0.0001959298451477
square_firstorder_Energy,0.000195778158375
wavelet-LLH_gldm_SmallDependenceEmphasis,0.0001957658404801
exponential_firstorder_Entropy,0.0001953823568664
log-sigma-4-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.0001948100563739
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.0001936082423887
log-sigma-3-0-mm-3D_glcm_Id,0.0001928432428251
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.000192715531502
wavelet-HLH_glcm_Correlation,0.0001923777957903
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.0001923136406212
log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.0001921863348707
lbp-3D-m2_glszm_LargeAreaEmphasis,0.0001917272971958
exponential_glcm_MCC,0.0001914113603239
exponential_glcm_Idmn,0.0001913643840794
lbp-3D-m2_gldm_GrayLevelNonUniformity,0.0001912653975363
wavelet-HHH_glrlm_RunVariance,0.0001912427462506
wavelet-HHH_glcm_JointEntropy,0.0001910873612569
wavelet-LHH_glszm_GrayLevelNonUniformity,0.0001910172676031
lbp-3D-m2_glszm_LargeAreaLowGrayLevelEmphasis,0.0001905562009647
log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.0001905052775886
log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.0001904618062618
original_glszm_SizeZoneNonUniformity,0.0001902147294758
original_glrlm_GrayLevelNonUniformity,0.0001899770133426
logarithm_glrlm_LongRunEmphasis,0.0001899691541108
square_glrlm_LongRunHighGrayLevelEmphasis,0.0001896218038632
wavelet-LHL_firstorder_10Percentile,0.0001889532069773
wavelet-HLL_gldm_GrayLevelVariance,0.0001888302493491
lbp-3D-k_glcm_DifferenceEntropy,0.0001879796990973
gradient_glszm_LargeAreaEmphasis,0.0001871469239051
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.0001869533246378
square_glszm_SmallAreaLowGrayLevelEmphasis,0.0001867180564605
wavelet-HLH_glszm_ZoneVariance,0.0001866763575158
wavelet-LLL_ngtdm_Strength,0.0001859745126807
log-sigma-1-0-mm-3D_glcm_SumSquares,0.0001851892140917
gradient_gldm_DependenceNonUniformity,0.000184458283236
log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0001839571731827
wavelet-LHH_firstorder_Median,0.0001838537709488
square_glcm_ClusterTendency,0.0001838444104373
log-sigma-3-0-mm-3D_firstorder_Uniformity,0.0001832646486208
logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,0.0001832306160104
log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.0001830641104187
log-sigma-3-0-mm-3D_glcm_SumEntropy,0.0001830028182434
logarithm_firstorder_InterquartileRange,0.0001825873154044
log-sigma-3-0-mm-3D_glcm_SumSquares,0.0001824020837306
wavelet-HHL_glcm_MaximumProbability,0.0001816377171215
lbp-3D-k_glszm_SizeZoneNonUniformity,0.0001816053788961
gradient_firstorder_RobustMeanAbsoluteDeviation,0.000181362576773
gradient_glrlm_LowGrayLevelRunEmphasis,0.0001811622711647
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.0001804040539986
wavelet-HHL_glcm_Imc1,0.0001801791846339
log-sigma-5-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.0001801678929595
wavelet-HLH_glcm_SumSquares,0.0001793123197394
wavelet-LHH_firstorder_Entropy,0.0001787641009555
wavelet-LLL_ngtdm_Coarseness,0.0001786584181348
exponential_firstorder_Median,0.0001784878277153
wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.0001779976416624
exponential_glszm_GrayLevelNonUniformityNormalized,0.0001775302964834
wavelet-LHL_glcm_ClusterShade,0.0001768840484453
original_glszm_ZoneEntropy,0.0001768212040509
original_shape_MeshVolume,0.0001765528931104
log-sigma-5-0-mm-3D_firstorder_Kurtosis,0.0001764962727084
wavelet-LLL_glcm_ClusterTendency,0.000176100528061
exponential_glcm_ClusterShade,0.0001760619840806
exponential_glcm_JointEnergy,0.0001759679124309
log-sigma-3-0-mm-3D_firstorder_Skewness,0.000175920175973
lbp-3D-k_gldm_GrayLevelNonUniformity,0.000174560173476
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.0001744967299498
log-sigma-4-0-mm-3D_firstorder_Variance,0.000173889804463
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.000173633619014
wavelet-HLL_gldm_SmallDependenceEmphasis,0.0001732338838928
log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.0001731225367609
exponential_ngtdm_Contrast,0.0001730800797279
wavelet-LHH_firstorder_RootMeanSquared,0.0001729402604876
lbp-3D-k_glcm_Imc1,0.0001728127230205
log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.0001724533969431
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,0.0001709930613912
squareroot_glszm_SizeZoneNonUniformity,0.0001709071666548
wavelet-LLH_gldm_LowGrayLevelEmphasis,0.0001697323833089
square_glrlm_LongRunLowGrayLevelEmphasis,0.0001688614703207
gradient_glrlm_RunVariance,0.0001687963868876
log-sigma-5-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.0001671720965772
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformity,0.0001666427629916
wavelet-HLH_glcm_ClusterTendency,0.0001653545698563
log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.000165055469461
wavelet-LLH_glcm_SumSquares,0.0001647090589982
log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.000164702536419
log-sigma-5-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0001645818003433
log-sigma-3-0-mm-3D_firstorder_Energy,0.0001644770689352
wavelet-LLH_glcm_Autocorrelation,0.0001638903815153
squareroot_glcm_ClusterShade,0.0001636486521894
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0001634731341283
log-sigma-4-0-mm-3D_gldm_HighGrayLevelEmphasis,0.0001632715702175
wavelet-HHH_glcm_SumAverage,0.0001628374464471
log-sigma-5-0-mm-3D_firstorder_Minimum,0.0001622932841442
wavelet-LLH_glcm_DifferenceEntropy,0.0001613364947196
wavelet-LLL_glcm_MCC,0.0001607624004688
logarithm_glcm_SumEntropy,0.0001603936593794
squareroot_gldm_GrayLevelVariance,0.0001602408600691
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.0001601908238658
square_glszm_LargeAreaLowGrayLevelEmphasis,0.0001601815974977
logarithm_ngtdm_Contrast,0.000159213478978
original_glrlm_RunVariance,0.0001586698106233
log-sigma-5-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.0001579734345103
log-sigma-5-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.0001571218505531
wavelet-HLL_glcm_Idn,0.0001568115303041
wavelet-HLH_firstorder_Kurtosis,0.0001567264156632
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0001561000575778
original_glrlm_HighGrayLevelRunEmphasis,0.0001545908411262
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.0001544592260434
square_glcm_Idn,0.0001543219064194
wavelet-LHL_glszm_ZoneEntropy,0.0001542419702515
gradient_firstorder_MeanAbsoluteDeviation,0.0001540856679307
log-sigma-5-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.0001516301299253
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.0001512519438643
wavelet-HLL_firstorder_TotalEnergy,0.000150798344175
log-sigma-2-0-mm-3D_firstorder_Maximum,0.0001504360652067
wavelet-LLH_glszm_ZoneEntropy,0.0001501934576151
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.0001497799952856
log-sigma-4-0-mm-3D_glszm_ZoneEntropy,0.0001489586846052
wavelet-LHL_glszm_GrayLevelVariance,0.0001484351602276
log-sigma-3-0-mm-3D_glcm_ClusterShade,0.0001480988072412
logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.0001475829161157
gradient_glcm_DifferenceEntropy,0.0001472373298249
log-sigma-1-0-mm-3D_glszm_ZonePercentage,0.0001471098048081
original_gldm_DependenceNonUniformity,0.0001458370689139
exponential_glcm_InverseVariance,0.0001454848999791
logarithm_firstorder_Range,0.0001452186463122
lbp-2D_glrlm_ShortRunHighGrayLevelEmphasis,0.0001449210803747
log-sigma-5-0-mm-3D_ngtdm_Busyness,0.0001449129818964
squareroot_glszm_LowGrayLevelZoneEmphasis,0.0001448220301295
wavelet-HLL_firstorder_10Percentile,0.0001412918370113
wavelet-HLL_firstorder_Mean,0.0001410056908762
wavelet-LHH_glrlm_RunEntropy,0.0001397213369008
wavelet-HLL_glszm_ZoneVariance,0.0001394471643838
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.0001389038236503
squareroot_glcm_SumAverage,0.000137934171816
log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.0001371282709094
squareroot_firstorder_Uniformity,0.0001359356181066
wavelet-HHH_firstorder_RootMeanSquared,0.0001352685262092
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.0001343411305387
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.0001338873804214
exponential_glrlm_GrayLevelVariance,0.0001319810682893
log-sigma-5-0-mm-3D_firstorder_InterquartileRange,0.0001312180693734
log-sigma-1-0-mm-3D_firstorder_Variance,0.0001311534154535
exponential_glcm_ClusterProminence,0.0001311444102072
wavelet-HLL_firstorder_Median,0.0001310477554491
log-sigma-5-0-mm-3D_glcm_JointEntropy,0.0001310477554491
log-sigma-5-0-mm-3D_gldm_GrayLevelNonUniformity,0.0001307388348442
wavelet-LLH_glcm_Imc2,0.000130696781681
logarithm_glcm_Idmn,0.000130673450261
gradient_glrlm_HighGrayLevelRunEmphasis,0.0001304289723372
wavelet-LLH_gldm_GrayLevelVariance,0.0001301622582796
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.0001295919270602
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.0001295517897438
log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.0001295517897438
wavelet-HHH_glszm_ZoneVariance,0.0001293449450965
wavelet-HLH_glrlm_GrayLevelNonUniformity,0.0001287036199776
wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,0.0001283693248608
log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.0001281019727703
wavelet-LLH_firstorder_RootMeanSquared,0.0001280052433354
lbp-3D-m1_glszm_LargeAreaEmphasis,0.0001278503923677
square_glrlm_RunEntropy,0.000127535594379
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.0001273753730649
wavelet-HLL_gldm_DependenceEntropy,0.0001273448450687
exponential_glrlm_RunLengthNonUniformity,0.0001272992874817
exponential_gldm_LowGrayLevelEmphasis,0.0001270192272312
wavelet-HLL_glrlm_RunPercentage,0.0001265767631562
wavelet-HLL_glcm_MCC,0.0001263151774553
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.0001258906802723
squareroot_gldm_DependenceVariance,0.0001253333502788
exponential_glcm_SumEntropy,0.0001248490738286
wavelet-HHH_glrlm_GrayLevelNonUniformity,0.0001240485735866
wavelet-HHH_firstorder_Variance,0.000124024884435
square_firstorder_TotalEnergy,0.0001238494856524
wavelet-HLL_firstorder_Entropy,0.0001232681207926
log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.0001229563269876
original_glrlm_ShortRunLowGrayLevelEmphasis,0.0001221139730415
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.0001156798148291
square_firstorder_Maximum,0.0001128774339196
wavelet-LLH_firstorder_Kurtosis,0.0001119482078991
wavelet-HHH_glcm_Contrast,0.0001105222629886
log-sigma-3-0-mm-3D_glcm_JointEntropy,0.000110232663203
gradient_ngtdm_Contrast,0.0001098451363651
gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.0001094612175317
wavelet-HLH_glcm_JointEntropy,0.0001091702976354
wavelet-LLH_firstorder_Median,0.0001091039434047
log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.0001089528912703
square_glszm_SizeZoneNonUniformity,0.000108553802349
original_glcm_Imc2,0.0001082541436985
square_glcm_ClusterProminence,0.0001082348450249
log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.0001079678271738
lbp-2D_gldm_GrayLevelNonUniformity,0.0001078929913774
lbp-3D-m1_glrlm_GrayLevelNonUniformity,0.0001078874671072
gradient_glcm_JointAverage,0.0001073616533694
wavelet-HHL_glrlm_RunVariance,0.0001073072166362
log-sigma-5-0-mm-3D_gldm_DependenceVariance,0.0001071303126097
wavelet-LLH_firstorder_Energy,0.0001064476222231
gradient_glcm_SumEntropy,0.0001063101908032
wavelet-HHL_glcm_ClusterShade,0.0001062941264834
wavelet-LHL_firstorder_Maximum,0.0001062861789247
lbp-3D-k_gldm_SmallDependenceEmphasis,0.0001062241513975
log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.0001060792081274
squareroot_glcm_JointAverage,0.000105903203379
wavelet-HHH_gldm_LowGrayLevelEmphasis,0.0001056396355696
wavelet-HHH_glcm_Idmn,0.0001055777569671
wavelet-HHH_glrlm_LongRunEmphasis,0.0001054654510875
wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.0001053087510154
wavelet-LHL_glcm_Contrast,0.0001052471245078
logarithm_glcm_Correlation,0.0001050898719396
log-sigma-1-0-mm-3D_glcm_InverseVariance,0.000105079671062
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.0001049961498391
log-sigma-3-0-mm-3D_glcm_Correlation,0.0001048992386923
exponential_firstorder_Mean,0.0001048614107033
log-sigma-4-0-mm-3D_firstorder_Mean,0.0001048052825562
lbp-3D-k_firstorder_Kurtosis,0.0001047890209906
wavelet-LLL_ngtdm_Contrast,0.000104766053943
wavelet-LHL_gldm_GrayLevelVariance,0.00010456727186
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.000104552157992
exponential_glrlm_RunLengthNonUniformityNormalized,0.0001045077001653
original_glcm_JointEntropy,0.0001044131874674
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.000104393214441
original_glcm_SumSquares,0.0001043915943123
squareroot_firstorder_MeanAbsoluteDeviation,0.0001042158685493
log-sigma-5-0-mm-3D_glcm_JointEnergy,0.0001041740047433
wavelet-LHH_firstorder_10Percentile,0.0001041353936718
log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.000103826373214
logarithm_glszm_SizeZoneNonUniformityNormalized,0.0001037276045087
wavelet-LHL_glcm_SumAverage,0.0001036368462967
log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.0001032941958398
log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.0001030525476499
gradient_gldm_LargeDependenceEmphasis,0.00010261664806
wavelet-HHL_glcm_Idm,0.0001024394555418
wavelet-LLL_glcm_MaximumProbability,0.0001022940702978
squareroot_gldm_LowGrayLevelEmphasis,0.000101955978306
wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.0001017984593148
log-sigma-1-0-mm-3D_firstorder_Mean,0.0001015651015651
wavelet-HLH_ngtdm_Busyness,0.0001015526815406
logarithm_firstorder_Mean,0.0001015125850643
log-sigma-4-0-mm-3D_glcm_MCC,0.0001014990120485
square_glrlm_GrayLevelNonUniformity,0.0001014332401716
exponential_glcm_SumSquares,0.0001013120744062
gradient_glrlm_RunEntropy,0.000101116360321
lbp-3D-k_gldm_LargeDependenceHighGrayLevelEmphasis,0.0001010538864789
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.0001007835187809
wavelet-LHH_glcm_JointEnergy,0.000100753889211
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.0001006093370596
lbp-3D-m1_gldm_LargeDependenceEmphasis,0.0001005664371105
gradient_glszm_SizeZoneNonUniformityNormalized,0.0001001753067868
original_glcm_DifferenceAverage,0.0001001289717434
wavelet-HLH_glcm_ClusterProminence,0.0001000805683732
log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.0001000566639825
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,9.998062968426388e-05
square_glszm_LargeAreaHighGrayLevelEmphasis,9.983487498721378e-05
exponential_glszm_SmallAreaHighGrayLevelEmphasis,9.960969484079448e-05
wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,9.956779841847756e-05
wavelet-HLH_firstorder_Minimum,9.91957897226657e-05
logarithm_gldm_DependenceNonUniformity,9.907958852192749e-05
squareroot_glcm_Imc1,9.907462674446464e-05
exponential_glcm_Imc2,9.853923983602906e-05
log-sigma-1-0-mm-3D_glrlm_RunPercentage,9.834744054816607e-05
wavelet-LLL_glrlm_RunEntropy,9.819277172783868e-05
wavelet-LLL_glcm_ClusterProminence,9.802258626076864e-05
wavelet-LLH_glrlm_LongRunEmphasis,9.79436511097204e-05
wavelet-LLH_glcm_MCC,9.735699693564862e-05
squareroot_firstorder_Energy,9.716384230786247e-05
wavelet-LLH_firstorder_TotalEnergy,9.715067811372404e-05
squareroot_ngtdm_Busyness,9.704469760725368e-05
wavelet-LHH_firstorder_Energy,9.667865244222558e-05
gradient_glcm_DifferenceVariance,9.654080940538098e-05
exponential_firstorder_Minimum,9.643212296292794e-05
wavelet-HHH_firstorder_Energy,9.616426748642764e-05
logarithm_firstorder_Skewness,9.51124708107948e-05
original_glcm_DifferenceEntropy,9.497753458783752e-05
wavelet-HLL_glcm_Imc2,9.456203695928796e-05
wavelet-HLH_glszm_GrayLevelNonUniformity,9.427219163527482e-05
log-sigma-4-0-mm-3D_glcm_SumSquares,9.409716816914571e-05
square_glszm_SmallAreaEmphasis,9.33821165592517e-05
lbp-3D-k_glrlm_RunLengthNonUniformityNormalized,9.29929818097986e-05
exponential_ngtdm_Complexity,9.102983092328126e-05
lbp-3D-k_gldm_DependenceNonUniformity,9.056760649117337e-05
original_gldm_LargeDependenceEmphasis,9.038242135988504e-05
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,8.952288703972763e-05
squareroot_glszm_SizeZoneNonUniformityNormalized,8.761614076035728e-05
logarithm_gldm_GrayLevelVariance,8.716231301629826e-05
squareroot_ngtdm_Coarseness,8.57984264427937e-05
wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,8.486530908055569e-05
wavelet-HLH_gldm_LargeDependenceEmphasis,8.289169724147302e-05
wavelet-LLL_glszm_GrayLevelNonUniformity,8.274926520461226e-05
log-sigma-5-0-mm-3D_glcm_Id,8.264462809917353e-05
wavelet-LLL_glcm_DifferenceVariance,8.246958089229383e-05
gradient_firstorder_90Percentile,8.203335126412048e-05
lbp-3D-m2_glszm_LargeAreaHighGrayLevelEmphasis,8.203335126412048e-05
log-sigma-1-0-mm-3D_glcm_DifferenceEntropy,8.201129335842968e-05
log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,8.197088465845465e-05
gradient_glrlm_GrayLevelNonUniformity,8.197088465845465e-05
wavelet-HLH_glrlm_RunPercentage,8.192684783095314e-05
log-sigma-3-0-mm-3D_firstorder_Entropy,8.192684783095314e-05
lbp-2D_glrlm_LongRunLowGrayLevelEmphasis,8.186820560998525e-05
squareroot_firstorder_RootMeanSquared,8.186820560998525e-05
exponential_gldm_LargeDependenceLowGrayLevelEmphasis,8.186454325847725e-05
lbp-2D_glszm_LargeAreaLowGrayLevelEmphasis,8.183525623826134e-05
log-sigma-3-0-mm-3D_glcm_InverseVariance,8.178039951736157e-05
gradient_glcm_MaximumProbability,8.156170611044256e-05
squareroot_firstorder_Entropy,8.141535176177482e-05
log-sigma-1-0-mm-3D_firstorder_10Percentile,8.140207286152751e-05
wavelet-HLH_glszm_SmallAreaEmphasis,8.116019159127194e-05
log-sigma-4-0-mm-3D_glcm_DifferenceVariance,8.102723046269649e-05
wavelet-LHL_firstorder_Median,8.089470427017946e-05
log-sigma-4-0-mm-3D_glcm_MaximumProbability,8.089470427017946e-05
gradient_glrlm_ShortRunEmphasis,8.089470427017946e-05
log-sigma-2-0-mm-3D_firstorder_Median,8.071274202796278e-05
log-sigma-1-0-mm-3D_glcm_Imc1,8.057059833575487e-05
log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,8.031952247191011e-05
lbp-2D_glrlm_RunPercentage,7.470569324740136e-05
gradient_glrlm_LongRunLowGrayLevelEmphasis,7.42688265042998e-05
lbp-2D_glrlm_RunVariance,7.393603321061165e-05
wavelet-LLH_firstorder_InterquartileRange,7.367550168789366e-05
square_gldm_LargeDependenceEmphasis,7.348180271340591e-05
logarithm_glszm_ZoneVariance,7.348180271340591e-05
square_glrlm_ShortRunLowGrayLevelEmphasis,7.334926575581309e-05
wavelet-HHH_glcm_Idm,7.334926575581309e-05
lbp-2D_firstorder_RobustMeanAbsoluteDeviation,7.33062941264834e-05
square_gldm_LowGrayLevelEmphasis,7.323009091008305e-05
wavelet-LLL_gldm_HighGrayLevelEmphasis,7.320112729736038e-05
wavelet-LLL_gldm_GrayLevelVariance,7.320112729736038e-05
logarithm_ngtdm_Complexity,7.320112729736038e-05
wavelet-HHL_ngtdm_Busyness,7.313381389842193e-05
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,7.303311932234843e-05
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,7.292180332033292e-05
squareroot_glcm_SumEntropy,7.291853445699599e-05
log-sigma-1-0-mm-3D_glcm_Contrast,7.286300858529301e-05
squareroot_glcm_InverseVariance,7.284669353634871e-05
lbp-3D-m1_firstorder_Mean,7.2823864738625e-05
lbp-3D-m2_glszm_ZoneVariance,7.27001862197393e-05
exponential_glszm_GrayLevelNonUniformity,7.269368845987695e-05
wavelet-LHL_glcm_SumEntropy,7.269368845987695e-05
log-sigma-3-0-mm-3D_ngtdm_Strength,7.263526084691523e-05
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,7.245408519293869e-05
diagnostics_Image-original_Maximum,7.236383587644765e-05
lbp-3D-m2_firstorder_RootMeanSquared,7.236383587644763e-05
log-sigma-2-0-mm-3D_firstorder_Skewness,7.236383587644763e-05
wavelet-LLL_glcm_JointAverage,7.202420485573021e-05
log-sigma-2-0-mm-3D_glcm_Idmn,7.199551503348971e-05
log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,7.185558205966369e-05
log-sigma-4-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,7.185558205966369e-05
exponential_ngtdm_Coarseness,7.174465958041136e-05
original_ngtdm_Complexity,7.152069410247391e-05
wavelet-HHL_glcm_DifferenceAverage,7.14986887023281e-05
logarithm_glcm_SumSquares,7.139513108614232e-05
wavelet-HHH_gldm_GrayLevelNonUniformity,7.131062499086698e-05
